"DT_VENDA","CD_PRODUTO","DS_PRODUTO","UND_MED","QTD_SAIDA"
08/07/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",96
29/07/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",1074
02/07/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",36
13/11/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",83
03/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",158
01/11/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",156
19/11/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",74
27/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",110
07/11/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",474
23/11/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",112
28/11/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",77
07/11/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",83
23/11/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",299
14/11/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",20
30/12/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",28
26/12/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",21
04/12/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",173
29/12/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",134
23/12/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",41
25/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",36
18/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",280
19/01/24 00:00:00,"367","PAO FRANCES","KG",318
18/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",22
06/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",192
26/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",52
09/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",315
22/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",32
10/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",112
09/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",68
29/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",230
24/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",195
16/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",93
28/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",136
14/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",28
03/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",74
10/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",369
07/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",105
27/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",499
26/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",365
14/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",145
06/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",485
15/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",331
26/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",171
24/01/24 00:00:00,"367","PAO FRANCES","KG",334
24/01/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",198
22/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",27
14/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",305
26/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",72
01/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",107
20/02/24 00:00:00,"367","PAO FRANCES","KG",318
10/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",110
26/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",36
12/02/24 00:00:00,"367","PAO FRANCES","KG",314
08/02/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",110
11/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",80
23/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",97
27/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",36
03/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",111
05/03/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",89
22/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",115
10/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",69
22/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",187
27/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",226
13/03/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",315
01/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",170
19/03/24 00:00:00,"367","PAO FRANCES","KG",259
03/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",148
29/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",315
18/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",279
22/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",36
29/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",37
10/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",325
26/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",26
09/02/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",308
29/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",169
12/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",34
27/02/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",9
12/02/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",176
09/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",203
13/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",48
30/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",100
27/01/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",425
07/01/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",20
19/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",34
02/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",74
08/01/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",91
14/01/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",8
21/01/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",26
21/01/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",96
18/01/24 00:00:00,"367","PAO FRANCES","KG",327
19/02/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",95
17/02/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",223
04/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",19
06/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",37
17/02/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",47
07/01/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",20
28/01/24 00:00:00,"367","PAO FRANCES","KG",203
02/11/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",86
14/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",55
03/11/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",470
14/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",15
22/11/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",9
22/02/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",22
04/11/23 00:00:00,"367","PAO FRANCES","KG",511
17/11/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",113
15/11/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",57
14/11/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",50
18/11/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",484
23/10/23 00:00:00,"367","PAO FRANCES","KG",261
11/10/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",25
23/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",202
06/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",259
04/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",343
24/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",122
17/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",77
05/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",53
19/10/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",192
02/10/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",184
21/10/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",253
18/10/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",154
16/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",66
10/10/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",77
25/10/23 00:00:00,"367","PAO FRANCES","KG",249
28/10/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",18
01/10/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",25
19/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",37
21/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",48
01/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",602
26/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",39
08/09/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",536
08/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",291
10/09/23 00:00:00,"367","PAO FRANCES","KG",182
12/09/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",139
17/09/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",25
04/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",51
01/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",139
18/09/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",37
20/09/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",7
12/09/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",57
18/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",174
11/08/23 00:00:00,"367","PAO FRANCES","KG",320
01/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",118
09/08/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",251
30/08/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",78
25/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",77
25/08/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",153
07/08/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",80
08/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",126
24/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
22/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",1
16/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",2
25/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",96
27/08/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",68
03/08/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",14
13/08/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",112
19/08/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",243
19/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",24
12/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",9
29/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",49
15/07/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",156
15/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",82
29/07/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",89
18/07/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",82
18/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",55
01/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",558
01/07/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",377
25/07/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",45
25/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",8655
14/07/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",121
14/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",315
07/07/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",47
15/07/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",346
22/07/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",328
15/07/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",359
20/07/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",196
02/07/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",13
20/07/23 00:00:00,"367","PAO FRANCES","KG",261
25/07/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",50
28/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",40
13/06/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",7333
22/06/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",169
17/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",424
06/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",54
09/06/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",250
12/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",12
29/06/23 00:00:00,"367","PAO FRANCES","KG",293
07/06/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",191
24/06/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",451
04/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",23
08/06/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",85
12/06/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",19
05/06/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",72
30/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",43
22/05/23 00:00:00,"367","PAO FRANCES","KG",278
21/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",31
21/05/23 00:00:00,"367","PAO FRANCES","KG",205
10/05/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",49
10/05/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",59
13/05/23 00:00:00,"367","PAO FRANCES","KG",385
06/05/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",1096
29/05/23 00:00:00,"367","PAO FRANCES","KG",262
18/05/23 00:00:00,"367","PAO FRANCES","KG",259
21/05/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",35
22/06/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",3
21/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",223
17/05/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",101
16/05/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",209
18/05/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",29
20/05/23 00:00:00,"367","PAO FRANCES","KG",402
14/05/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",221
27/05/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",70
30/05/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",59
09/05/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",36
19/05/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",32
14/04/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",244
12/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",134
27/04/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",303
03/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",218
03/04/23 00:00:00,"367","PAO FRANCES","KG",245
19/04/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",153
03/04/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",25
20/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",32
29/04/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",23
19/04/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",49
25/04/23 00:00:00,"367","PAO FRANCES","KG",273
11/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",84
28/04/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",220
25/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",11
14/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",135
13/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",249
30/03/23 00:00:00,"367","PAO FRANCES","KG",252
12/03/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",8
27/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
03/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",128
24/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",46
21/03/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",268
10/03/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",114
14/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",32
24/03/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",16
01/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",216
02/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",181
20/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",5
11/03/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",64
29/03/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",107
08/03/23 00:00:00,"367","PAO FRANCES","KG",219
19/03/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",148
02/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",38
01/03/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",245
19/03/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",18
14/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",229
15/03/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",8
18/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",382
01/02/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",99
25/02/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",173
17/02/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",111
10/02/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",123
03/02/23 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",273
13/02/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",55
10/02/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",173
18/02/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",88
02/02/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",48
24/02/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",51
05/02/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",161
03/02/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",118
07/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",431
06/02/23 00:00:00,"367","PAO FRANCES","KG",258
08/02/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",148
22/02/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",155
18/02/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",112
26/02/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",18
08/02/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",136
11/02/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",362
27/02/23 00:00:00,"367","PAO FRANCES","KG",240
21/02/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",278
14/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",282
15/01/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",35
27/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",228
24/01/23 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",187
08/01/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",125
24/01/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",31
27/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",216
16/01/23 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",54
02/01/23 00:00:00,"179","ACEM BOVINO POSTA KG","KG",131
22/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",34
12/01/23 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",175
14/01/23 00:00:00,"367","PAO FRANCES","KG",336
24/01/23 00:00:00,"367","PAO FRANCES","KG",244
31/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",226
22/01/23 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",31
12/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",74
20/01/23 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",255
31/01/23 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",68
14/01/23 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",59
22/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",266
07/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",287
22/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",218
18/03/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",10
01/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",519
07/03/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",183
24/04/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",67
09/03/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",153
05/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",281
06/03/24 00:00:00,"179","ACEM BOVINO POSTA KG","KG",180
28/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",324
25/03/24 00:00:00,"367","PAO FRANCES","KG",321
30/03/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",172
09/03/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",301
09/03/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",491
17/03/24 00:00:00,"28627","OLEO SOJA COAMO PET 900ML","UN",109
08/03/24 00:00:00,"225","COXA/SOBREC C/DORSO PCTAO KG","KG",341
14/03/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",42
18/03/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",22
03/03/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",28
29/03/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",18
25/03/24 00:00:00,"52565","CR DENTAL SORRISO 70G TRIP ACAO LIMP COMP","UN",31
10/03/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",32
27/03/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",59
11/03/24 00:00:00,"367","PAO FRANCES","KG",274
12/03/24 00:00:00,"367","PAO FRANCES","KG",265
03/03/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",48
07/12/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",207
17/12/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",143
11/12/24 00:00:00,"30812","OVO GAL LOCKS BJ C/30 PLAST","UN",166
10/12/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",74
01/12/24 00:00:00,"367","PAO FRANCES","KG",227
05/12/24 00:00:00,"367","PAO FRANCES","KG",268
01/12/24 00:00:00,"53056","SABON PALMOLIVE 85G HIDR INTENSIVA","UN",57
16/12/24 00:00:00,"16871","DETERG LIMPOL NEUTRO FR 500ML","UN",17
10/12/24 00:00:00,"28151","CAFE PO CABOCLO PCT 500G TRAD","UN",145
18/12/24 00:00:00,"27090","REFRIG COCA COLA PET 2L","UN",254
